"","bqwyz","glhls","gwrec","bpsmt","csuhz","dsdfq","dhmrb","qimhg","dnywb","bbznq","gkbbj","wfrta","tnyve","dbyuw","lszhj","vvepl","vughm","wzzev","vlzvl","desog","swbnb","gefry","kfvsi","woerw","hmovx","fvjhd","nihms","ckgev","ujqfb","lqmfd","qbzae","oiifm","tzehd","umcpp","ufbbl","mesva","hmvya","qfogt","tlffs","eazbc","dydvl","dbcsa","vieby","mpqtr","vxswx","xpwzl","vbsda","fiptu","jahkp","ownqd","class"
"1",-12.9938104760634,-3.68914285093638,6.00069412632289,17.2153166614144,15.3192161431173,0.0031345252492405,17.7797914576566,16.2482882686265,0.253988843787171,-17.4272602051006,2.88832003833733,2.09187354130851,1.92477754907974,0.442244147986362,0.363440635437007,1.52761483108989,-1.43970026850025,3.78048588610189,0.723578239566908,-0.811904486136967,-8.77031971126561,0.230926583873429,1.17831134576028,-6.18567105293948,0.427886296987172,16.1124443544326,4.04993308141531,-2.34251078065489,0.632412139698679,15.1565525637284,0.205511080214399,-7.36138948390408,-1.12811872969677,16.8731797456231,0.0229970405361858,0.057928428124123,-3.4678007101555,-0.522883617783687,-0.0160045165485454,1.311171782894,0.41052245896128,0.616190973458167,-1.03753733510488,0.640159772419806,-1.58665714224948,1.78669269351556,0.854591812531486,-1.31868993665661,-0.317202332464092,1.38713147348336,1
"2",6.24626546853343,1.76448549028294,-3.31813587383835,15.9201395389884,15.4715651928584,0.0122876240444945,-8.95203563912651,16.345302005561,1.09885337593806,-4.31238068639828,3.35658906113034,0.837900061929227,0.598782667534272,1.31398321392978,0.601125079999035,11.9245606252141,2.93414215172993,-10.5943913797976,1.03857738859664,1.99775949988969,2.99844546568463,0.258445830430808,0.600713122870207,-2.92934786684704,0.683664395464871,-3.61856280840709,-30.5154717236037,-9.29959777987243,0.464459270447266,-5.77942143155477,0.405715581727506,5.04692876368589,-9.51874978285891,-1.03130530524694,0.666196954997729,-0.204293931778579,-2.77080212863162,-0.194923006157031,-0.0754945496100217,-0.813008736016044,0.515581508816592,-1.43653455611059,0.43923881185205,0.298879245784083,-0.40106459001335,1.44141611072718,-0.61747276674137,-0.137313382196018,1.98202406494139,1.24982786266892,0
"3",-3.03995234142821,-0.262428279785853,1.16880274250433,-13.0595375283972,-13.9890082624309,0.0229658410170275,2.92065508856424,-12.8817680382968,0.795418848099585,3.26135661999478,3.67227843502878,2.24613386569721,0.828555729868047,4.71369970490138,0.395698256281101,5.96630538923452,1.54763766292028,-8.88954855685058,2.55125060435745,-8.0864277026797,-2.25596394751617,0.196538965059374,2.51678784110219,-2.36607408562482,0.116093746940176,26.4942872645918,7.20526784185441,18.178348582691,-0.124055879459737,3.41001449248569,-0.0964353850868825,-3.77417702335758,-18.4475447446157,-1.21988533550285,1.26622205109801,1.35985417031484,-0.237051407390287,1.54198499349631,-1.86443321626708,-0.819964006759743,0.796098852942498,-1.3719386443284,1.53187362573184,-0.156040090036415,-0.795904124419971,0.11459878968052,-0.416140973116657,0.0503408134448942,0.200233572135076,1.22247540106238,0
"4",-10.6444019481643,-3.33053578150636,5.6338105073611,-11.5238250144137,-11.4338254691579,0.0308527189655736,14.7043782758727,-11.1157328669371,1.37945762300408,-16.0172842833432,6.57671610990908,2.85315632779716,1.15794154280851,3.58203430224276,3.54406670535618,-23.8565208626011,3.39032630138793,-1.16990414426735,3.15478434364927,2.6924625308318,-3.19010850022144,0.31004252569631,0.699255036573714,3.58948443531711,0.000222202523446727,30.082987836463,13.8636668545055,-3.91469103133315,0.125299256250818,-5.09703871019531,0.00436844116945063,6.81907040603967,-5.79368577107502,9.10398812514036,1.35641629635465,0.930667162254795,-1.4191000504647,2.12983128692266,0.369356533883357,0.0582874147572517,-0.666444713044659,0.0601466419525815,0.547055525069717,-1.0446904764538,0.636919819375291,0.376565711768193,-1.01347578744682,-0.710287222133713,1.1507377938079,0.391556515283421,0
"5",-4.48892397713152,-1.09161045103753,2.51225791695056,1.0731961152169,2.64628047775778,0.0274206113655683,5.43035346811797,2.13507615496324,1.2128722852197,-28.6307660150793,-1.45931823805762,3.32510972551781,1.68883520249384,0.508651939259079,1.76570115650681,-10.195672916845,1.3568525312156,-2.87344580903627,2.66925809569305,-10.6869260215734,5.10484603335705,0.0103797152165823,0.0343474981432459,-0.235087712197522,0.165454576084106,27.3832811297119,24.7549241152484,-3.37755226594117,0.424947895457339,1.98680496304129,0.238608649133603,1.30007367469374,4.99153899566376,-5.41799544909054,5.59265564817938,0.359103331610753,-2.29989153861106,2.29194198419225,-0.494835707908293,2.08610063009483,0.312080345139517,-1.37111437177454,2.01522224496237,1.06498744093902,3.70211853864941,1.46005201172734,1.06610644764828,-0.79866220547773,1.33737470118691,1.52488272999781,1
"6",-8.48826306788409,-3.05748351920624,4.42756803833815,35.8808591183244,35.9797861260356,0.00482632233715492,12.770026361111,36.4468804397152,0.463364791586807,8.02332911559681,-4.12209552003556,1.4928065551684,1.88777330304159,3.34395822178769,0.763081968376703,-7.52113317251737,-7.46488059739924,9.1709850757011,0.425080414045401,-2.99124052367338,-2.13033589094647,0.288764524216517,3.10033426499293,6.51522693027694,1.0057070523028,13.8476933835602,-2.88862710014092,-3.22256782599055,-0.58274875516573,10.97061688684,0.0760835320454604,-5.85072807372371,7.34895850549465,-9.33968743367206,0.510690714419969,2.43854029691608,0.752695868954512,0.43249327647392,-0.407845518219718,0.459564296601256,-0.717216574858925,-0.175127292291637,-0.751835560884359,1.25382768459507,-2.18842724715293,-0.46116935477028,0.456561995329137,-1.68952411305841,-0.436004182794786,0.939433463740804,1
"7",-0.146061700791232,-0.282020613154067,0.395723794260562,-12.0296961889009,-11.5818304080061,0.014476599236935,1.18832324725626,-11.5845372176449,1.37181558555799,17.273540505288,-3.35423194902828,3.59229264737655,1.46910863430992,3.12658090932043,1.87852957286493,-21.0155835266966,1.6562779749135,-2.79063802311994,0.39350864190505,3.4737220121808,-1.53918763280164,0.0038108723467131,1.43538923135492,2.55508472349262,1.2507593247017,1.30364770066417,-10.7312934953177,0.143594836412963,0.964423467846254,-16.7891863574088,-0.275573942263671,-2.86742163312049,-11.608383860189,3.08351100761694,-2.00552107491904,0.654393929893618,2.24732825480058,2.27766507627822,-1.06059787556934,1.20987090937615,0.0799884952730415,0.749987558921358,-0.435941317176737,-0.114083215229283,2.26127498976058,1.70370261673998,-1.9265919440315,0.95819283887024,1.08763035547333,1.5167744929494,0
"8",-11.6451052549713,-3.8500138922079,4.72779253808273,-29.3450646396001,-30.0050186124293,0.0206697704583792,16.0544959829144,-29.8153144066885,0.169659006661695,-19.5942326503145,-1.33202953985307,4.08942656223952,2.24843071995864,2.5373874982283,1.92512013518098,-3.44891789757962,-2.85118628224064,2.90743521662573,1.18970342313424,14.8754029841341,17.5896743127034,0.157869519593714,1.2877213945118,1.0790406789232,0.657965385889418,12.3408789601985,-22.8142318201737,3.53037051955863,-0.621776121423702,-14.9452482413489,0.492881448597587,0.456535763013062,-13.4845616449306,-7.96783049094437,2.08259068080102,-0.201583593108486,-1.64707030407833,0.835093522184939,-1.3222472170246,-2.3120658107439,0.853034407030107,-2.08306672831425,1.49608952745928,-1.22872341705323,-0.969149549149724,-0.795486242900937,-0.488414565094233,1.46509695024227,1.34351390015286,1.67617800426123,0
"9",-6.22551776016445,-1.95157615934912,3.60546627444675,7.85555856896313,7.98832758818432,0.0116472209631163,9.14036222319469,8.40711215006267,1.3791413090675,12.4832668683216,-8.67374992513086,4.18366035931741,2.22090890577836,1.52792865636622,3.05221249578283,10.4259570087231,4.95552747444057,4.93544352763785,2.45979487235883,10.9259185468737,0.650051541215806,0.238948975298804,1.40484978161302,-0.417408956602653,-0.567899387550326,1.72496752454335,-4.21485095013201,4.1551186312081,0.152136368196316,1.30061154983876,-0.121299900033895,-9.82659251919109,-10.5941694298975,-8.93620278867747,2.98394566640585,1.04955183126709,0.0444721702295229,-0.902735596635207,-0.674256160836138,0.935415795284994,0.0825632751085432,-0.283202098444244,-0.880627654325273,0.0862438745508638,2.9717882931584,1.08409967841548,0.260132826579033,-0.601007781589991,2.04371402714772,0.040165947010783,0
"10",2.33989106385628,0.53454297236889,-0.6485389184497,11.9051046934202,12.5626535619391,0.0310316076049282,-1.83105515685468,12.2537310951848,0.89873789521839,-6.2517851162843,0.405315109996344,3.34830780997203,2.06028455361386,1.83168384985509,3.52944928838828,-18.2948655762539,-4.73129969473032,-11.8030866440076,0.347399794420553,2.20521557565959,6.19512394872843,0.0384837799903624,3.13236723260593,1.29448385336817,-1.69961440673176,2.31731634977467,9.19610148931268,-2.34267469934288,-1.15073496384979,4.4219693990222,0.180154097233618,7.26206731865338,4.31421984624813,-0.57733248157163,-4.57701481215008,0.907113512443155,-2.65152563966744,0.201871731865076,-0.655750277335784,-1.70041902099089,-0.741806037140488,-0.850843596639811,1.43260954955517,-1.10716889842351,-2.19627944359633,0.996570615646998,1.57380212677787,-0.814815094009981,1.58955114011062,2.11227181820049,1
